iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
,48,2,46657.0,0.6249999999999785,11666666.666666666,16.0555671950663,3.937208091804947,45934094.40439104,984.5059563279045,38.5,140.7,12,183.73432244603094,2
,48,3,90560.0,0.6250000000000163,11666666.666666666,15.273917838232274,3.7668866969508126,43947011.464426145,485.2806036266138,36.2,139.0,12,183.8146724662094,0
,48,4,48780.0,0.6249999999998122,11666666.666666666,15.333719564230353,3.779917493045794,44099037.418867595,904.0393074798606,35.8,136.7,12,183.23946611880635,1
,48,5,72745.0,0.6249999999997214,11666666.666666666,16.041959107355904,3.9342428894928516,45899500.3774166,630.964332633399,34.5,134.4,12,183.5553370705314,2
,48,6,16424.0,0.6250000000001484,11666666.666666666,15.755721500998256,3.87187171506752,45171836.67578773,2750.3553748044164,34.1,131.9,12,183.48435872681142,0
,48,7,19867.0,0.6250000000006068,11666666.666666666,16.04163373562931,3.934171990993627,45898673.228258975,2310.2971373765026,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
49,,,304677.0,4.999999999999998,35000000.0,15.863264166557142,3.8953052618928012,363299764.014105,1192.4095485189398
,49,0,3313.0,0.6249999999996972,11666666.666666666,16.22470571767978,3.974063375882424,46364072.71862828,13994.588807313094,43.7,143.6,12,183.1924253684002,0
,49,1,6331.0,0.6249999999999979,11666666.666666666,16.07580320972726,3.9416175193995695,45985537.726328306,7263.550422733898,41.8,140.7,12,183.51980796816517,1
,49,2,46657.0,0.6249999999999785,11666666.666666666,16.05556719506632,3.9372080918049512,45934094.404391095,984.5059563279057,38.5,140.7,12,183.73432244603094,2
,49,3,90560.0,0.6250000000000161,11666666.666666666,15.273917838232272,3.766886696950812,43947011.46442614,485.2806036266137,36.2,139.0,12,183.8146724662094,0
,49,4,48780.0,0.6249999999997896,11666666.666666666,15.333719564230146,3.779917493045749,44099037.41886707,904.0393074798496,35.8,136.7,12,183.23946611880635,1
,49,5,72745.0,0.6249999999997005,11666666.666666666,16.04195910735576,3.9342428894928196,45899500.37741622,630.9643326333937,34.5,134.4,12,183.5553370705314,2
,49,6,16424.0,0.6250000000001621,11666666.666666666,15.755721500998355,3.8718717150675417,45171836.675787985,2750.3553748044314,34.1,131.9,12,183.48435872681142,0
,49,7,19867.0,0.6250000000006577,11666666.666666666,16.041633735629684,3.934171990993708,45898673.22825993,2310.2971373765504,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
50,,,304677.0,4.999999999999999,35000000.0,15.86326416655715,3.895305261892803,363299764.014105,1192.4095485189398
,50,0,3313.0,0.6249999999996749,11666666.666666666,16.224705717679623,3.97406337588239,46364072.71862788,13994.588807312972,43.7,143.6,12,183.1924253684002,0
,50,1,6331.0,0.6249999999999978,11666666.666666666,16.075803209727273,3.9416175193995726,45985537.72632834,7263.550422733903,41.8,140.7,12,183.51980796816517,1
,50,2,46657.0,0.6249999999999797,11666666.666666666,16.055567195066352,3.9372080918049583,45934094.40439118,984.5059563279075,38.5,140.7,12,183.73432244603094,2
,50,3,90560.0,0.6250000000000155,11666666.666666666,15.273917838232267,3.766886696950811,43947011.46442612,485.2806036266135,36.2,139.0,12,183.8146724662094,0
,50,4,48780.0,0.6249999999997659,11666666.666666666,15.333719564229929,3.7799174930457013,44099037.418866515,904.0393074798384,35.8,136.7,12,183.23946611880635,1
,50,5,72745.0,0.6249999999996768,11666666.666666666,16.04195910735559,3.9342428894927832,45899500.3774158,630.9643326333878,34.5,134.4,12,183.5553370705314,2
,50,6,16424.0,0.6250000000001776,11666666.666666666,15.755721500998465,3.8718717150675657,45171836.67578826,2750.3553748044483,34.1,131.9,12,183.48435872681142,0
,50,7,19867.0,0.6250000000007118,11666666.666666666,16.041633735630086,3.9341719909937956,45898673.22826095,2310.2971373766018,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
51,,,304677.0,5.0,35000000.0,15.863264166557151,3.8953052618928035,363299764.0141051,1192.40954851894
,51,0,3313.0,0.6249999999996507,11666666.666666666,16.224705717679452,3.9740633758823525,46364072.718627445,13994.588807312843,43.7,143.6,12,183.1924253684002,0
,51,1,6331.0,0.6249999999999978,11666666.666666666,16.07580320972729,3.9416175193995766,45985537.72632839,7263.550422733911,41.8,140.7,12,183.51980796816517,1
,51,2,46657.0,0.6249999999999809,11666666.666666666,16.05556719506639,3.937208091804967,45934094.404391274,984.5059563279095,38.5,140.7,12,183.73432244603094,2
,51,3,90560.0,0.625000000000015,11666666.666666666,15.273917838232263,3.7668866969508104,43947011.464426115,485.28060362661347,36.2,139.0,12,183.8146724662094,0
,51,4,48780.0,0.6249999999997412,11666666.666666666,15.3337195642297,3.7799174930456516,44099037.418865934,904.0393074798264,35.8,136.7,12,183.23946611880635,1
,51,5,72745.0,0.6249999999996496,11666666.666666666,16.041959107355403,3.9342428894927424,45899500.37741532,630.9643326333813,34.5,134.4,12,183.5553370705314,2
,51,6,16424.0,0.625000000000194,11666666.666666666,15.755721500998582,3.871871715067591,45171836.67578856,2750.3553748044665,34.1,131.9,12,183.48435872681142,0
,51,7,19867.0,0.625000000000771,11666666.666666666,16.04163373563052,3.93417199099389,45898673.22826205,2310.2971373766572,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
52,,,304677.0,5.0,35000000.0,15.863264166557157,3.8953052618928043,363299764.01410514,1192.4095485189403
,52,0,3313.0,0.6249999999996243,11666666.666666666,16.224705717679264,3.9740633758823116,46364072.71862697,13994.588807312699,43.7,143.6,12,183.1924253684002,0
,52,1,6331.0,0.6249999999999988,11666666.666666666,16.075803209727315,3.941617519399582,45985537.726328455,7263.550422733922,41.8,140.7,12,183.51980796816517,1
,52,2,46657.0,0.6249999999999818,11666666.666666666,16.05556719506643,3.937208091804975,45934094.40439138,984.5059563279117,38.5,140.7,12,183.73432244603094,2
,52,3,90560.0,0.6250000000000158,11666666.666666666,15.273917838232267,3.766886696950811,43947011.46442612,485.2806036266135,36.2,139.0,12,183.8146724662094,0
,52,4,48780.0,0.6249999999997137,11666666.666666666,15.333719564229447,3.7799174930455965,44099037.41886529,904.0393074798133,35.8,136.7,12,183.23946611880635,1
,52,5,72745.0,0.6249999999996213,11666666.666666666,16.041959107355204,3.934242889492699,45899500.377414815,630.9643326333743,34.5,134.4,12,183.5553370705314,2
,52,6,16424.0,0.6250000000002107,11666666.666666666,15.755721500998705,3.871871715067618,45171836.67578887,2750.3553748044856,34.1,131.9,12,183.48435872681142,0
,52,7,19867.0,0.6250000000008336,11666666.666666666,16.04163373563098,3.934171990993991,45898673.22826322,2310.2971373767164,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
53,,,304677.0,5.0,35000000.0,15.86326416655716,3.8953052618928052,363299764.0141052,1192.4095485189405
,53,0,3313.0,0.6249999999995959,11666666.666666666,16.224705717679065,3.974063375882268,46364072.71862646,13994.588807312544,43.7,143.6,12,183.1924253684002,0
,53,1,6331.0,0.6249999999999998,11666666.666666666,16.07580320972734,3.9416175193995873,45985537.726328515,7263.550422733931,41.8,140.7,12,183.51980796816517,1
,53,2,46657.0,0.624999999999984,11666666.666666666,16.055567195066477,3.9372080918049854,45934094.4043915,984.5059563279143,38.5,140.7,12,183.73432244603094,2
,53,3,90560.0,0.6250000000000164,11666666.666666666,15.273917838232272,3.766886696950812,43947011.46442614,485.2806036266137,36.2,139.0,12,183.8146724662094,0
,53,4,48780.0,0.6249999999996867,11666666.666666666,15.333719564229195,3.7799174930455415,44099037.418864645,904.0393074798001,35.8,136.7,12,183.23946611880635,1
,53,5,72745.0,0.6249999999995893,11666666.666666666,16.04195910735498,3.9342428894926504,45899500.37741426,630.9643326333667,34.5,134.4,12,183.5553370705314,2
,53,6,16424.0,0.6250000000002297,11666666.666666666,15.755721500998838,3.871871715067647,45171836.675789215,2750.3553748045065,34.1,131.9,12,183.48435872681142,0
,53,7,19867.0,0.6250000000008985,11666666.666666666,16.04163373563146,3.9341719909940953,45898673.22826444,2310.2971373767778,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
54,,,304677.0,4.999999999999999,35000000.0,15.863264166557167,3.8953052618928066,363299764.0141052,1192.4095485189405
,54,0,3313.0,0.6249999999995665,11666666.666666666,16.224705717678855,3.9740633758822224,46364072.718625925,13994.588807312382,43.7,143.6,12,183.1924253684002,0
,54,1,6331.0,0.6250000000000002,11666666.666666666,16.075803209727365,3.941617519399593,45985537.72632858,7263.550422733942,41.8,140.7,12,183.51980796816517,1
,54,2,46657.0,0.624999999999987,11666666.666666666,16.055567195066537,3.9372080918049983,45934094.40439165,984.5059563279175,38.5,140.7,12,183.73432244603094,2
,54,3,90560.0,0.6250000000000165,11666666.666666666,15.273917838232272,3.766886696950812,43947011.46442614,485.2806036266137,36.2,139.0,12,183.8146724662094,0
,54,4,48780.0,0.6249999999996565,11666666.666666666,15.333719564228918,3.779917493045481,44099037.418863945,904.0393074797856,35.8,136.7,12,183.23946611880635,1
,54,5,72745.0,0.6249999999995547,11666666.666666666,16.041959107354735,3.9342428894925967,45899500.37741362,630.9643326333579,34.5,134.4,12,183.5553370705314,2
,54,6,16424.0,0.6250000000002502,11666666.666666666,15.755721500998984,3.8718717150676785,45171836.67578958,2750.3553748045288,34.1,131.9,12,183.48435872681142,0
,54,7,19867.0,0.6250000000009682,11666666.666666666,16.041633735631976,3.9341719909942077,45898673.228265755,2310.2971373768437,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
55,,,304677.0,4.999999999999999,35000000.0,15.863264166557173,3.895305261892808,363299764.01410526,1192.4095485189405
,55,0,3313.0,0.6249999999995344,11666666.666666666,16.224705717678628,3.974063375882173,46364072.71862535,13994.58880731221,43.7,143.6,12,183.1924253684002,0
,55,1,6331.0,0.6250000000000016,11666666.666666666,16.075803209727397,3.9416175193995997,45985537.72632866,7263.550422733954,41.8,140.7,12,183.51980796816517,1
,55,2,46657.0,0.6249999999999895,11666666.666666666,16.055567195066594,3.9372080918050107,45934094.40439179,984.5059563279206,38.5,140.7,12,183.73432244603094,2
,55,3,90560.0,0.6250000000000161,11666666.666666666,15.273917838232267,3.766886696950811,43947011.46442612,485.2806036266135,36.2,139.0,12,183.8146724662094,0
,55,4,48780.0,0.6249999999996231,11666666.666666666,15.333719564228609,3.779917493045414,44099037.41886316,904.0393074797696,35.8,136.7,12,183.23946611880635,1
,55,5,72745.0,0.6249999999995173,11666666.666666666,16.041959107354472,3.9342428894925394,45899500.37741296,630.9643326333488,34.5,134.4,12,183.5553370705314,2
,55,6,16424.0,0.6250000000002726,11666666.666666666,15.755721500999147,3.8718717150677144,45171836.67579,2750.3553748045542,34.1,131.9,12,183.48435872681142,0
,55,7,19867.0,0.6250000000010456,11666666.666666666,16.041633735632548,3.934171990994332,45898673.22826721,2310.297137376917,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
56,,,304677.0,4.999999999999999,35000000.0,15.863264166557178,3.8953052618928092,363299764.0141053,1192.4095485189407
,56,0,3313.0,0.6249999999994997,11666666.666666666,16.224705717678386,3.97406337588212,46364072.71862473,13994.588807312024,43.7,143.6,12,183.1924253684002,0
,56,1,6331.0,0.625000000000005,11666666.666666666,16.075803209727443,3.94161751939961,45985537.72632878,7263.550422733973,41.8,140.7,12,183.51980796816517,1
,56,2,46657.0,0.62499999999999,11666666.666666666,16.055567195066644,3.937208091805022,45934094.40439192,984.5059563279234,38.5,140.7,12,183.73432244603094,2
,56,3,90560.0,0.6250000000000152,11666666.666666666,15.273917838232258,3.766886696950809,43947011.4644261,485.2806036266133,36.2,139.0,12,183.8146724662094,0
,56,4,48780.0,0.6249999999995866,11666666.666666666,15.33371956422827,3.77991749304534,44099037.4188623,904.0393074797519,35.8,136.7,12,183.23946611880635,1
,56,5,72745.0,0.6249999999994772,11666666.666666666,16.041959107354195,3.934242889492479,45899500.37741225,630.964332633339,34.5,134.4,12,183.5553370705314,2
,56,6,16424.0,0.6250000000002965,11666666.666666666,15.755721500999318,3.8718717150677513,45171836.67579043,2750.3553748045806,34.1,131.9,12,183.48435872681142,0
,56,7,19867.0,0.6250000000011292,11666666.666666666,16.041633735633162,3.934171990994466,45898673.22826877,2310.2971373769956,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
57,,,304677.0,5.0,35000000.0,15.863264166557185,3.8953052618928106,363299764.0141054,1192.409548518941
,57,0,3313.0,0.6249999999994625,11666666.666666666,16.224705717678127,3.974063375882064,46364072.71862408,13994.588807311826,43.7,143.6,12,183.1924253684002,0
,57,1,6331.0,0.6250000000000079,11666666.666666666,16.07580320972749,3.94161751939962,45985537.7263289,7263.550422733992,41.8,140.7,12,183.51980796816517,1
,57,2,46657.0,0.6249999999999915,11666666.666666666,16.055567195066697,3.9372080918050334,45934094.404392056,984.5059563279262,38.5,140.7,12,183.73432244603094,2
,57,3,90560.0,0.6250000000000138,11666666.666666666,15.273917838232247,3.766886696950807,43947011.46442608,485.2806036266131,36.2,139.0,12,183.8146724662094,0
,57,4,48780.0,0.6249999999995485,11666666.666666666,15.333719564227914,3.7799174930452626,44099037.4188614,904.0393074797335,35.8,136.7,12,183.23946611880635,1
,57,5,72745.0,0.6249999999994358,11666666.666666666,16.041959107353904,3.9342428894924155,45899500.377411515,630.9643326333289,34.5,134.4,12,183.5553370705314,2
,57,6,16424.0,0.6250000000003209,11666666.666666666,15.755721500999496,3.87187171506779,45171836.67579088,2750.355374804608,34.1,131.9,12,183.48435872681142,0
,57,7,19867.0,0.6250000000012191,11666666.666666666,16.041633735633827,3.934171990994611,45898673.228270456,2310.2971373770806,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
58,,,304677.0,5.000000000000002,35000000.0,15.863264166557196,3.895305261892813,363299764.01410544,1192.4095485189412
,58,0,3313.0,0.6249999999994231,11666666.666666666,16.224705717677846,3.9740633758820025,46364072.71862336,13994.58880731161,43.7,143.6,12,183.1924253684002,0
,58,1,6331.0,0.6250000000000105,11666666.666666666,16.075803209727535,3.94161751939963,45985537.72632901,7263.55042273401,41.8,140.7,12,183.51980796816517,1
,58,2,46657.0,0.6249999999999929,11666666.666666666,16.055567195066757,3.9372080918050463,45934094.404392205,984.5059563279294,38.5,140.7,12,183.73432244603094,2
,58,3,90560.0,0.6250000000000127,11666666.666666666,15.27391783823224,3.766886696950805,43947011.464426056,485.2806036266128,36.2,139.0,12,183.8146724662094,0
,58,4,48780.0,0.6249999999995078,11666666.666666666,15.333719564227536,3.77991749304518,44099037.41886043,904.0393074797136,35.8,136.7,12,183.23946611880635,1
,58,5,72745.0,0.6249999999993905,11666666.666666666,16.041959107353588,3.9342428894923467,45899500.37741071,630.9643326333179,34.5,134.4,12,183.5553370705314,2
,58,6,16424.0,0.6250000000003475,11666666.666666666,15.75572150099969,3.871871715067832,45171836.675791375,2750.355374804638,34.1,131.9,12,183.48435872681142,0
,58,7,19867.0,0.6250000000013158,11666666.666666666,16.04163373563454,3.9341719909947663,45898673.228272274,2310.297137377172,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
59,,,304677.0,5.000000000000001,35000000.0,15.863264166557203,3.8953052618928146,363299764.0141055,1192.4095485189414
,59,0,3313.0,0.6249999999993805,11666666.666666666,16.224705717677548,3.9740633758819377,46364072.7186226,13994.58880731138,43.7,143.6,12,183.1924253684002,0
,59,1,6331.0,0.6250000000000148,11666666.666666666,16.075803209727596,3.941617519399643,45985537.72632917,7263.550422734034,41.8,140.7,12,183.51980796816517,1
,59,2,46657.0,0.6249999999999933,11666666.666666666,16.055567195066814,3.9372080918050587,45934094.40439235,984.5059563279325,38.5,140.7,12,183.73432244603094,2
,59,3,90560.0,0.6250000000000122,11666666.666666666,15.273917838232236,3.766886696950804,43947011.46442605,485.28060362661273,36.2,139.0,12,183.8146724662094,0
,59,4,48780.0,0.6249999999994618,11666666.666666666,15.33371956422711,3.779917493045087,44099037.41885935,904.0393074796914,35.8,136.7,12,183.23946611880635,1
,59,5,72745.0,0.6249999999993417,11666666.666666666,16.04195910735325,3.9342428894922734,45899500.37740985,630.9643326333061,34.5,134.4,12,183.5553370705314,2
,59,6,16424.0,0.6250000000003755,11666666.666666666,15.75572150099989,3.871871715067876,45171836.67579188,2750.355374804669,34.1,131.9,12,183.48435872681142,0
